Country name,Year,Region,Protest,Start Day,Start Month,Start Year,End Day,End Month,End Year,Protester Violence,Number of Participants in Protest,Reported participation in protest,Protester Group Identity,Primary Protester Demands [Demand 1],Primary State Response to protests [Response 1],Time Spending
Armenia,2005,Europe,1,2,12,2005,2,12,2005,0,,8000,Oposition Parties,"political behavior, process",ignore,1
Armenia,2005,Europe,1,9,12,2005,9,12,2005,0,,350,Oposition Parties,"political behavior, process",ignore,1
Armenia,2005,Europe,1,16,12,2005,16,12,2005,0,,250,Oposition Parties,"political behavior, process",ignore,1
Armenia,2007,Europe,1,16,11,2007,16,11,2007,0,,12000,Oposition Parties,"political behavior, process",ignore,1
Armenia,2008,Europe,1,19,12,2008,19,12,2008,0,,200,Oposition Parties,"political behavior, process",ignore,1
Armenia,1996,Europe,1,1,10,1996,1,10,1996,1,,100000,opposition,"political behavior, process",shootings,1
Armenia,2002,Europe,1,26,4,2002,26,4,2002,0,,5000,Opposition,"political behavior, process",ignore,1
Armenia,2003,Europe,1,21,2,2003,21,2,2003,0,,25000,Opposition,"political behavior, process",crowd dispersal,1
Armenia,2003,Europe,1,7,3,2003,7,3,2003,0,,1000,Opposition,"political behavior, process",ignore,1
Armenia,2009,Europe,1,30,1,2009,30,1,2009,0,,500,opposition Armenian National Congress,"political behavior, process",ignore,1
Armenia,2008,Europe,1,1,8,2008,1,8,2008,0,,20000,Pan-National Movement ,"political behavior, process",ignore,1
Armenia,2004,Europe,1,4,11,2004,4,11,2004,0,,100,Protesters,"political behavior, process",ignore,1
Armenia,2013,Europe,1,9,4,2013,9,4,2013,1,,3000,Protesters,"political behavior, process",crowd dispersal,1
Armenia,2015,Europe,1,23,6,2015,23,6,2015,0,50-99,50+,protesters,"political behavior, process",crowd dispersal,1
Armenia,2015,Europe,1,7,12,2015,7,12,2015,0,2000-4999,4000,protesters,"political behavior, process",ignore,1
Armenia,2016,Europe,1,18,7,2016,18,7,2016,0,1000-1999,1500+,protesters,"political behavior, process",ignore,1
Armenia,2016,Europe,1,20,7,2016,20,7,2016,1,1000-1999,1000+,protesters,"political behavior, process",crowd dispersal,1
Armenia,2016,Europe,1,28,7,2016,28,7,2016,1,2000-4999,1000s,protesters,"political behavior, process",arrests,1
Armenia,2016,Europe,1,29,7,2016,29,7,2016,1,2000-4999,1000s,protesters,"political behavior, process",crowd dispersal,1
Armenia,2000,Europe,1,25,9,2000,5,10,2000,0,,100,small businesses,"political behavior, process",ignore,11
Armenia,2008,Europe,1,20,2,2008,1,3,2008,1,,70000,"supporters of the Armenian presidential candidate, Levon Ter-Petrosyan","political behavior, process",arrests,11
Armenia,1998,Europe,1,5,5,1998,5,5,1998,0,,200,Taxi-drivers,"political behavior, process",ignore,1
Armenia,2007,Europe,1,1,6,2007,1,6,2007,0,,1000,The Impeachment bloc,"political behavior, process",ignore,1
Armenia,1995,Europe,1,26,1,1995,26,1,1995,0,,2000,Union of National Accord,"political behavior, process",ignore,1
Armenia,1997,Europe,1,13,6,1997,13,6,1997,0,,20000,Union of National Accord,"political behavior, process",ignore,1
Armenia,1997,Europe,1,18,4,1997,18,4,1997,0,,5000,"Union of National Accord: the National Democratic Union, the National Self-Determination Association, the Union of Constitutional Law, the Democratic Party of Armenia and the Dashnaktsutyun Revolutionary Federation","political behavior, process",ignore,1
Armenia,1994,Europe,1,30,7,1994,30,7,1994,0,,50000,Armenia's National Democratic Union,"price increases, tax policy",ignore,1
Armenia,2005,Europe,1,10,3,2005,10,3,2005,0,,250,Labour Union,"price increases, tax policy",ignore,1
Armenia,1999,Europe,1,16,3,1999,16,3,1999,0,,100,pensioners and invalids ,"price increases, tax policy",ignore,1
Armenia,2015,Europe,1,19,6,2015,19,6,2015,0,50-99,50+,protester,"price increases, tax policy",ignore,1
Armenia,1992,Europe,1,2,11,1992,2,11,1992,0,,400000,Protesters,"price increases, tax policy",ignore,1
Armenia,1994,Europe,1,12,8,1994,12,8,1994,0,,6000,Armenia's National Democratic Union,removal of politician,ignore,1
Armenia,1999,Europe,1,13,1,1999,8,2,1999,0,,300,Communist Party of Armenia,removal of politician,ignore,27
Armenia,2004,Europe,1,9,4,2004,9,4,2004,0,,8000,Justice bloc and the National Unity Party,removal of politician,ignore,1
Armenia,1997,Europe,1,7,4,1997,7,4,1997,0,,10000,National Accord,removal of politician,ignore,1
Armenia,1994,Europe,1,7,10,1994,7,10,1994,0,,15000,National Democratic Union and National Self-Determination,removal of politician,ignore,1
Armenia,2004,Europe,1,5,4,2004,5,4,2004,0,,2000,National Unity party,removal of politician,ignore,1
Armenia,2010,Europe,1,16,3,2010,16,3,2010,0,,1000,opposition Armenian National,removal of politician,ignore,1
Armenia,1993,Europe,1,5,2,1993,5,2,1993,0,,100000,opposition nationalist parties,removal of politician,ignore,1
Armenia,2000,Europe,1,19,5,2000,19,5,2000,0,,1000,"Party of Intellectual Armenia, Conservative Party, Democratic Motherland Party",removal of politician,ignore,1
Armenia,2002,Europe,1,10,5,2002,10,5,2002,0,,5000,People's Party of Armenia,removal of politician,crowd dispersal,1
Armenia,1991,Europe,1,26,6,1991,26,6,1991,0,,10000,Protesters,removal of politician,ignore,1
Armenia,2015,Europe,1,1,12,2015,1,12,2015,1,5000-10000,5000,protesters,removal of politician,crowd dispersal,1
Armenia,2002,Europe,1,14,5,2002,14,5,2002,0,,1000,Republic PartY,removal of politician,ignore,1
Armenia,2001,Europe,1,28,9,2001,28,9,2001,0,,3000,Republic Party ,removal of politician,ignore,1
Armenia,2001,Europe,1,26,10,2001,26,10,2001,0,,12000,"Republic Party, the People's Party of Armenia and National Unity",removal of politician,ignore,1
Armenia,2000,Europe,1,30,10,2000,30,10,2000,0,,7000,the 21st century international association,removal of politician,arrests,1
Armenia,1994,Europe,1,11,11,1994,11,11,1994,0,,50000,Union of Civic Accord,removal of politician,ignore,1
Armenia,1995,Europe,1,22,2,1995,22,2,1995,0,,25000,Union of National Accord,removal of politician,ignore,1
Armenia,2000,Europe,1,12,5,2000,12,5,2000,0,,100,Union of Rightist Forces,removal of politician,ignore,1
Armenia,2007,Europe,1,20,2,2007,20,2,2007,1,,1000,Aylentranq,social restrictions,crowd dispersal,1
Austria,2013,Europe,1,18,12,2013,18,12,2013,0,>10000,10000s,protesters,labor wage dispute,ignore,1
Austria,1999,Europe,1,12,11,1999,12,11,1999,0,>10000,10000s,protesters,"political behavior, process",ignore,1
Austria,2000,Europe,1,2,2,2000,2,2,2000,0,>10000,20000,protesters,"political behavior, process",ignore,1
Austria,2000,Europe,1,3,2,2000,3,2,2000,0,5000-10000,10000,protesters,"political behavior, process",ignore,1
Austria,2000,Europe,1,4,2,2000,4,2,2000,1,2000-4999,1000s,protesters,"political behavior, process",crowd dispersal,1
Austria,2000,Europe,1,5,2,2000,5,2,2000,1,5000-10000,5000,protesters,"political behavior, process",crowd dispersal,1
Austria,2000,Europe,1,6,2,2000,6,2,2000,0,2000-4999,1000s,protesters,"political behavior, process",ignore,1
Austria,2000,Europe,1,19,2,2000,19,2,2000,0,>10000,150000,protesters,"political behavior, process",ignore,1
Austria,2002,Europe,1,25,10,2002,25,10,2002,0,2000-4999,1000s,protesters,"political behavior, process",ignore,1
Austria,2007,Europe,1,16,10,2007,16,10,2007,0,5000-10000,5000,protesters,"political behavior, process",ignore,1
Austria,2009,Europe,1,1,5,2009,1,5,2009,1,50-99,50+,protesters,"political behavior, process",arrests,1
Austria,1990,Europe,1,14,3,1990,14,3,1990,0,100-999,300,residents,"political behavior, process",ignore,1
Austria,2003,Europe,1,6,5,2003,6,5,2003,0,2000-4999,1000s,workers,social restrictions,ignore,1
Azerbaijan,1999,Europe,1,26,5,1999,26,5,1999,0,,100,military workers,labor wage dispute,ignore,1
Azerbaijan,2006,Europe,1,29,9,2006,29,9,2006,0,,100,Residents,land farm issue,crowd dispersal,1
Azerbaijan,2010,Europe,1,21,6,2010,21,6,2010,0,,106,Residents,land farm issue,ignore,1
Azerbaijan,2010,Europe,1,30,8,2010,30,8,2010,0,,50,Residents of Binaqadi,land farm issue,ignore,1
Azerbaijan,2012,Europe,1,25,5,2012,25,5,2012,0,,50,antigovernment demonstrators,police brutality,arrests,1
Azerbaijan,1999,Europe,1,9,7,1999,9,7,1999,0,,200,Journalists,police brutality,crowd dispersal,1
Azerbaijan,2006,Europe,1,27,1,2006,27,1,2006,0,,1000,Residents,police brutality,crowd dispersal,1
Azerbaijan,2008,Europe,1,22,9,2008,22,9,2008,0,,100,Residents,police brutality,ignore,1
Azerbaijan,1999,Europe,1,11,8,1999,11,8,1999,1,,70,Villagers,police brutality,beatings,1
Azerbaijan,2005,Europe,1,29,3,2005,29,3,2005,0,,400,Villagers,police brutality,ignore,1
Azerbaijan,2002,Europe,1,14,9,2002,14,9,2002,0,,10000,30 opposition groups and parties,"political behavior, process",ignore,1
Azerbaijan,1992,Europe,1,31,12,1992,31,12,1992,0,,200,Association of Independent Workers of Azerbaijan (AIWA),"political behavior, process",arrests,1
Azerbaijan,2005,Europe,1,30,7,2005,30,7,2005,0,,2000,Azadliq bloc,"political behavior, process",arrests,1
Azerbaijan,2005,Europe,1,27,8,2005,27,8,2005,0,,35000,Azadliq bloc,"political behavior, process",ignore,1
Azerbaijan,2005,Europe,1,1,10,2005,1,10,2005,1,,200,Azadliq bloc,"political behavior, process",arrests,1
Azerbaijan,2005,Europe,1,9,10,2005,9,10,2005,0,,400,Azadliq bloc,"political behavior, process",arrests,1
Azerbaijan,2005,Europe,1,9,11,2005,9,11,2005,0,,3000,Azadliq bloc,"political behavior, process",ignore,1
Azerbaijan,2005,Europe,1,13,11,2005,13,11,2005,0,,40000,Azadliq bloc,"political behavior, process",ignore,1
Azerbaijan,2005,Europe,1,26,11,2005,26,11,2005,0,,1000,Azadliq bloc,"political behavior, process",beatings,1
Azerbaijan,2005,Europe,1,18,12,2005,18,12,2005,0,,200,Azadliq bloc,"political behavior, process",crowd dispersal,1
Azerbaijan,2005,Europe,1,2,7,2005,2,7,2005,1,,2600,"Azadliq bloc (Musavat, the PFAP and Democratic Party of Azerbaijan)","political behavior, process",arrests,1
Azerbaijan,1992,Europe,1,29,12,1992,29,12,1992,0,,100,Azerbaijani Social Democratic Party,"political behavior, process",crowd dispersal,1
Azerbaijan,1994,Europe,1,18,8,1994,18,8,1994,0,,200,Azerbaijani veterans,"political behavior, process",ignore,1
Azerbaijan,1999,Europe,1,5,11,1999,5,11,1999,0,,60,black headscarves,"political behavior, process",arrests,1
Azerbaijan,1999,Europe,1,3,6,1999,3,6,1999,1,,50,Democratic Party of Azerbaijan,"political behavior, process",arrests,1
Azerbaijan,1998,Europe,1,29,7,1998,29,7,1998,0,,60,Democratic Party of Azerbaijan (DPA),"political behavior, process",crowd dispersal,1
Azerbaijan,2003,Europe,1,18,6,2003,18,6,2003,0,,250,Democratic Party of Azerbaijan and Azerbaijan's Party of National Independence,"political behavior, process",arrests,1
Azerbaijan,1991,Europe,1,26,10,1991,26,10,1991,0,>10000,100000,demonstrators,"political behavior, process",ignore,1
Azerbaijan,2000,Europe,1,17,10,2000,17,10,2000,0,,100,disabled veterans,"political behavior, process",crowd dispersal,1
Azerbaijan,2009,Europe,1,11,12,2009,11,12,2009,1,,50,Islamic Party of Azerbaijan,"political behavior, process",arrests,1
Azerbaijan,2002,Europe,1,12,12,2002,12,12,2002,0,,100,journalists and human rights activists ,"political behavior, process",ignore,1
Azerbaijan,1999,Europe,1,9,10,1999,9,10,1999,0,,300,Karabakh Coordination Council of political parties,"political behavior, process",arrests,1
Azerbaijan,1993,Europe,1,7,3,1993,7,3,1993,1,,70000,Lezgins ,"political behavior, process",shootings,1
Azerbaijan,1995,Europe,1,13,3,1995,17,3,1995,1,,700,Military Forces from the Interior Ministry,"political behavior, process",accomodation,5
Azerbaijan,2011,Europe,1,11,3,2011,12,3,2011,1,,100,Musavat,"political behavior, process",arrests,2
Azerbaijan,2011,Europe,1,2,4,2011,2,4,2011,0,,1000,Musavat,"political behavior, process",arrests,1
Azerbaijan,1999,Europe,1,8,9,1999,8,9,1999,0,,60,Musavat and the PFAP People's Front of Azerbaijan Party,"political behavior, process",crowd dispersal,1
Azerbaijan,2000,Europe,1,29,9,2000,29,9,2000,0,,300,Musavat party,"political behavior, process",beatings,1
Azerbaijan,2000,Europe,1,20,11,2000,20,11,2000,0,,1000,Musavat Party,"political behavior, process",ignore,1
Azerbaijan,2016,Europe,1,11,9,2016,11,9,2016,0,2000-4999,2500,National Council of Democratic Forces,"political behavior, process",ignore,1
Azerbaijan,1994,Europe,1,21,5,1994,21,5,1994,0,,50,National Resistance Movement,"political behavior, process",arrests,1
Azerbaijan,1994,Europe,1,4,10,1994,9,10,1994,1,,100,OPON Troops,"political behavior, process",accomodation,6
Azerbaijan,2011,Europe,1,17,4,2011,17,4,2011,1,,100,Opposition parties,"political behavior, process",arrests,1
Azerbaijan,1995,Europe,1,20,10,1995,20,10,1995,0,,100,Opposition supporters,"political behavior, process",crowd dispersal,1
Azerbaijan,1998,Europe,1,12,9,1998,12,9,1998,1,,500,opposition supporters,"political behavior, process",crowd dispersal,1
Azerbaijan,1998,Europe,1,7,11,1998,7,11,1998,0,,3000,Opposition supporters,"political behavior, process",arrests,1
Azerbaijan,1998,Europe,1,29,9,1998,29,9,1998,0,,30000,opposition supporters,"political behavior, process",ignore,1
Azerbaijan,1998,Europe,1,9,10,1998,9,10,1998,0,,3000,Opposition supporters,"political behavior, process",ignore,1
Azerbaijan,2000,Europe,1,29,4,2000,29,4,2000,1,,100,Opposition supporters,"political behavior, process",beatings,1
Azerbaijan,2000,Europe,1,21,10,2000,21,10,2000,0,,200,Opposition supporters,"political behavior, process",ignore,1
Azerbaijan,2000,Europe,1,8,11,2000,8,11,2000,0,,2000,Opposition supporters,"political behavior, process",crowd dispersal,1
Azerbaijan,2002,Europe,1,16,3,2002,16,3,2002,0,,2000,Opposition supporters,"political behavior, process",ignore,1
Azerbaijan,2002,Europe,1,20,8,2002,20,8,2002,0,,3000,Opposition supporters,"political behavior, process",ignore,1
Azerbaijan,2003,Europe,1,9,8,2003,9,8,2003,0,,10000,Opposition supporters,"political behavior, process",ignore,1
Azerbaijan,2013,Europe,1,27,10,2013,27,10,2013,0,,3000,opposition supporters,"political behavior, process",ignore,1
Azerbaijan,2000,Europe,1,16,11,2000,16,11,2000,0,,500,Party for National Independence of Azerbaijan (PNIA),"political behavior, process",arrests,1
Azerbaijan,1994,Europe,1,15,9,1994,15,9,1994,1,,100,People's Front,"political behavior, process",arrests,1
Azerbaijan,2006,Europe,1,16,11,2006,16,11,2006,0,,100,People's Front of Azerbaijan,"political behavior, process",arrests,1
Azerbaijan,2000,Europe,1,13,4,2000,13,4,2000,0,,50,People's Front of Azerbaijan Party,"political behavior, process",ignore,1
Azerbaijan,2005,Europe,1,3,5,2005,3,5,2005,1,,50,People's Front of Azerbaijan Party,"political behavior, process",arrests,1
Azerbaijan,1998,Europe,1,8,5,1998,8,5,1998,0,,130,People's Front of Azerbaijan Party (PFAP),"political behavior, process",crowd dispersal,1
Azerbaijan,1992,Europe,1,15,5,1992,17,5,1992,1,,30000,Popular Front,"political behavior, process",shootings,3
Azerbaijan,1993,Europe,1,11,7,1993,11,7,1993,0,,5000,President Elchibey's supporters,"political behavior, process",ignore,1
Azerbaijan,1993,Europe,1,22,6,1993,23,6,1993,0,,2000,President Elchibey's supporters,"political behavior, process",ignore,2
Azerbaijan,1993,Europe,1,1,7,1993,1,7,1993,0,,5000,President Elchibey's supporters,"political behavior, process",ignore,1
Azerbaijan,1991,Europe,1,30,10,1991,30,10,1991,0,>10000,10000s,protesters,"political behavior, process",ignore,1
Azerbaijan,1998,Europe,1,15,8,1998,15,8,1998,0,,20000,Protesters,"political behavior, process",arrests,1
Azerbaijan,1999,Europe,1,21,12,1999,21,12,1999,0,,500,Protesters,"political behavior, process",arrests,1
Azerbaijan,2003,Europe,1,12,10,2003,12,10,2003,0,,50000,Protesters,"political behavior, process",ignore,1
Azerbaijan,2003,Europe,1,16,10,2003,16,10,2003,1,,3000,Protesters,"political behavior, process",beatings,1
Azerbaijan,2013,Europe,1,23,1,2013,25,1,2013,1,,1000s,Protesters,"political behavior, process",crowd dispersal,3
Azerbaijan,2013,Europe,1,10,3,2013,10,3,2013,0,,100s,Protesters,"political behavior, process",crowd dispersal,1
Azerbaijan,2013,Europe,1,12,10,2013,12,10,2013,0,,1500-10000,Protesters,"political behavior, process",arrests,1
Azerbaijan,1994,Europe,1,1,8,1994,1,8,1994,0,,200,relatives and supporters of nine senior Azerbaijani army officers,"political behavior, process",arrests,1
Azerbaijan,2002,Europe,1,4,6,2002,4,6,2002,1,,300,Residents,"political behavior, process",killings,1
Azerbaijan,2005,Europe,1,15,11,2005,15,11,2005,0,,1500,Residents,"political behavior, process",crowd dispersal,1
Azerbaijan,1996,Europe,1,26,1,1996,26,1,1996,0,,100,several Azerbaijani political parties,"political behavior, process",crowd dispersal,1
Azerbaijan,2001,Europe,1,29,1,2001,30,1,2001,0,,100,Society of Karabakh War Veterans,"political behavior, process",ignore,2
Azerbaijan,2010,Europe,1,30,4,2010,30,4,2010,0,,100,Students  ,"political behavior, process",arrests,1
